# Created by CSS Data Browser Version 3.2.17.201410011619
# 
# Start Time : 2017/02/10 10:42:52.679545364
# End Time   : 2017/02/10 11:12:52.679552963
# Source     : Plot
# Format     : Exponential (4 digits)
# 
# Data is in TAB-delimited columns, should import into e.g. Excel

# Channel: uB_OnDetPower_TPCPS_2_7_604/CURR_READ
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 
# Channel: uB_OnDetPower_TPCPS_2_7_604/SenseVOLT_READ
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 

Time	uB_OnDetPower_TPCPS_2_7_604/CURR_READ Value	Negative Error	Positive Error	Severity	Status	uB_OnDetPower_TPCPS_2_7_604/SenseVOLT_READ Value	Negative Error	Positive Error	Severity	Status
2017/02/10 10:49:28.173794679	5.6859E-10	0	0	NONE	NO_ALARM	-1.0033E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:28.581267787	5.6859E-10	0	0	NONE	NO_ALARM	-1.0032E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:28.974295785	5.4019E-10	0	0	NONE	NO_ALARM	-1.0032E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:29.081146421	5.4019E-10	0	0	NONE	NO_ALARM	-1.0034E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:29.775238100	5.6048E-10	0	0	NONE	NO_ALARM	-1.0034E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:30.081385240	5.6048E-10	0	0	NONE	NO_ALARM	-1.0038E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:30.575448567	5.8092E-10	0	0	NONE	NO_ALARM	-1.0038E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:31.081624050	5.8092E-10	0	0	NONE	NO_ALARM	-1.0038E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:31.576303578	5.3903E-10	0	0	NONE	NO_ALARM	-1.0038E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:31.582059474	5.3903E-10	0	0	NONE	NO_ALARM	-1.0035E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:32.376903863	6.1091E-10	0	0	NONE	NO_ALARM	-1.0035E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:32.582276175	6.1091E-10	0	0	NONE	NO_ALARM	-1.0036E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:33.377808791	6.1341E-10	0	0	NONE	NO_ALARM	-1.0036E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:33.582584508	6.1341E-10	0	0	NONE	NO_ALARM	-1.0038E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:34.178453275	6.2389E-10	0	0	NONE	NO_ALARM	-1.0038E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:34.979381148	6.8010E-10	0	0	NONE	NO_ALARM	-1.0038E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:35.582809613	6.8010E-10	0	0	NONE	NO_ALARM	-1.0038E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:35.779665289	4.4542E-10	0	0	NONE	NO_ALARM	-1.0038E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:36.083282402	4.4542E-10	0	0	NONE	NO_ALARM	-1.0038E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:36.580395157	8.3934E-10	0	0	NONE	NO_ALARM	-1.0038E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:37.083720685	8.3934E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:37.581344661	7.9307E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:38.083794073	7.9307E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:38.581989781	7.2486E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:38.583812997	7.2486E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:39.382399233	7.3405E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:39.584238590	7.3405E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:40.183069055	7.2138E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:40.584540784	7.2138E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:40.983469929	7.0815E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:41.585107660	7.0815E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:41.784417482	6.8461E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:42.584680498	6.7528E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:42.585169699	6.7528E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:43.085124186	6.7528E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:43.585321055	6.6383E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:44.085378440	6.6383E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:44.385436591	6.6676E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:45.085667835	6.6676E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:45.386115399	6.7479E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:45.585841686	6.7479E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:46.386510840	6.6230E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:46.586191422	6.6230E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:47.186828018	6.5753E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:47.586246068	6.5753E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:47.787388700	6.6530E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:48.086319061	6.6530E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:48.787959731	6.6341E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:49.086680591	6.6341E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:49.588406738	6.5163E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:50.086911904	6.5163E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:50.586882747	6.5163E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:50.589013661	6.5928E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:51.389502866	6.5496E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:51.587123440	6.5496E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:52.087246064	6.5496E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:52.189762565	6.6055E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:53.087517670	6.6055E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:53.190108746	6.6383E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:53.990686528	6.5631E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:54.587762822	6.5631E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:54.790832491	6.5494E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:55.087478872	6.5494E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:55.587853327	6.5494E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:55.791404990	6.6589E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:56.391776570	6.4604E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:56.588362802	6.4604E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:57.588585986	6.4604E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:57.592506442	6.4839E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:58.393213800	6.6896E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:58.588855270	6.6896E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:59.393681930	6.3185E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:59.589274110	6.3185E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:49:59.994316940	6.4750E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:00.589652393	6.4750E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:00.794707647	6.3921E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:01.589472528	6.3921E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:01.594930309	6.3046E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:02.595368645	6.4452E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:03.090084797	6.4452E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:03.590074332	6.4452E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:03.595718216	6.3458E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:04.195863565	6.4510E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:04.590269457	6.4510E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:04.996248247	6.6485E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:05.590426160	6.6485E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:05.996765521	6.0985E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:06.090516878	6.0985E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:06.797435698	5.9585E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:07.590767057	5.9585E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:07.798057441	6.2614E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:08.090910285	6.2614E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:08.398702630	5.9954E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:09.090887997	5.9954E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:09.599130471	6.4786E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:10.091298161	6.4786E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:10.199309315	6.6977E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:10.591491141	6.6977E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:11.000018712	6.3161E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:11.591571985	6.3161E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:12.000273374	6.4433E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:12.591917306	6.4433E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:12.800749719	6.3872E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:13.092307374	6.3872E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:13.801254749	6.2854E-10	0	0	NONE	NO_ALARM	-1.0039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:14.092696336	6.2854E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:14.601602182	6.4115E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:15.092604274	6.4115E-10	0	0	NONE	NO_ALARM	-1.0040E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:15.592573562	6.4115E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:15.602233071	6.3946E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:16.402595853	6.4272E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:16.592859615	6.4272E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:17.092710494	6.4272E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:17.203241748	6.4683E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:18.003488551	6.4000E-10	0	0	NONE	NO_ALARM	-1.0041E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:18.593131727	6.4000E-10	0	0	NONE	NO_ALARM	-1.0042E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:19.004035405	6.8149E-10	0	0	NONE	NO_ALARM	-1.0042E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:19.593249143	6.8149E-10	0	0	NONE	NO_ALARM	-1.0042E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:19.804806559	6.7930E-10	0	0	NONE	NO_ALARM	-1.0042E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:20.093243265	6.7930E-10	0	0	NONE	NO_ALARM	-1.0042E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:20.604859941	6.7412E-10	0	0	NONE	NO_ALARM	-1.0042E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:21.093338358	6.7412E-10	0	0	NONE	NO_ALARM	-1.0042E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:21.405768634	6.6176E-10	0	0	NONE	NO_ALARM	-1.0042E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:22.093586547	6.6176E-10	0	0	NONE	NO_ALARM	-1.0042E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:22.406607583	6.8497E-10	0	0	NONE	NO_ALARM	-1.0042E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:22.593700287	6.8497E-10	0	0	NONE	NO_ALARM	-1.0042E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:23.206796007	6.7230E-10	0	0	NONE	NO_ALARM	-1.0042E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:23.593925758	6.7230E-10	0	0	NONE	NO_ALARM	-1.0043E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:26.009393148	6.7327E-10	0	0	NONE	NO_ALARM	-1.0043E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:26.094906002	6.7327E-10	0	0	NONE	NO_ALARM	-1.0043E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:26.609404519	6.7136E-10	0	0	NONE	NO_ALARM	-1.0043E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:27.094680160	6.7136E-10	0	0	NONE	NO_ALARM	-1.0043E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:27.610357025	6.7084E-10	0	0	NONE	NO_ALARM	-1.0043E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:28.094970605	6.7084E-10	0	0	NONE	NO_ALARM	-1.0043E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:28.410895919	6.7773E-10	0	0	NONE	NO_ALARM	-1.0043E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:28.595369382	6.7773E-10	0	0	NONE	NO_ALARM	-1.0043E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:29.095335486	6.7773E-10	0	0	NONE	NO_ALARM	-1.0043E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:29.411579368	6.6868E-10	0	0	NONE	NO_ALARM	-1.0043E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:30.012223957	-6.1748E-7	0	0	MAJOR	LOLO_ALARM	-1.0043E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:30.595527800	-6.1748E-7	0	0	MAJOR	LOLO_ALARM	-1.5039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:30.812737102	-6.1687E-7	0	0	MAJOR	LOLO_ALARM	-1.5039E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:31.595825848	-6.1687E-7	0	0	MAJOR	LOLO_ALARM	-2.3811E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:31.612855239	-6.1630E-7	0	0	MAJOR	LOLO_ALARM	-2.3811E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:32.095924600	-6.1630E-7	0	0	MAJOR	LOLO_ALARM	-3.2562E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:32.613327118	-6.1569E-7	0	0	MAJOR	LOLO_ALARM	-3.2562E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:33.096218111	-6.1569E-7	0	0	MAJOR	LOLO_ALARM	-4.1316E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:33.613959402	-6.1508E-7	0	0	MAJOR	LOLO_ALARM	-4.1316E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:34.096469853	-6.1508E-7	0	0	MAJOR	LOLO_ALARM	-4.9429E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:34.214306917	-6.1448E-7	0	0	MAJOR	LOLO_ALARM	-4.9429E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:34.596404001	-6.1448E-7	0	0	MAJOR	LOLO_ALARM	-5.8105E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:35.096419526	-6.1448E-7	0	0	MAJOR	LOLO_ALARM	-6.6855E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:35.214729744	-6.1391E-7	0	0	MAJOR	LOLO_ALARM	-6.6855E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:36.015039685	-6.1330E-7	0	0	MAJOR	LOLO_ALARM	-6.6855E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:36.596944007	-6.1330E-7	0	0	MAJOR	LOLO_ALARM	-7.5613E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:36.815782744	-6.1269E-7	0	0	MAJOR	LOLO_ALARM	-7.5613E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:37.597120739	-6.1269E-7	0	0	MAJOR	LOLO_ALARM	-8.3715E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:38.016538301	-6.1208E-7	0	0	MAJOR	LOLO_ALARM	-8.3715E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:38.097529745	-6.1208E-7	0	0	MAJOR	LOLO_ALARM	-9.2473E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:38.616701421	-6.1156E-7	0	0	MAJOR	LOLO_ALARM	-9.2473E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:39.097557814	-6.1156E-7	0	0	MAJOR	LOLO_ALARM	-9.9999E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:39.617292688	-6.1156E-7	0	0	MAJOR	LOLO_ALARM	-9.9999E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:40.097835800	-6.1156E-7	0	0	MAJOR	LOLO_ALARM	-1.0002E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:40.617732439	-6.1156E-7	0	0	MAJOR	LOLO_ALARM	-1.0002E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:41.097921400	-6.1156E-7	0	0	MAJOR	LOLO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:41.418339180	7.6313E-10	0	0	NONE	NO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:42.218775410	6.6694E-10	0	0	NONE	NO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:42.598091931	6.6694E-10	0	0	NONE	NO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:43.019327346	6.5408E-10	0	0	NONE	NO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:43.598366248	6.5408E-10	0	0	NONE	NO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:43.819675119	6.8198E-10	0	0	NONE	NO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:44.599011945	6.8198E-10	0	0	NONE	NO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:44.619918321	6.8441E-10	0	0	NONE	NO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:45.598969874	6.8441E-10	0	0	NONE	NO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:45.620313638	6.5153E-10	0	0	NONE	NO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:46.420667293	6.5922E-10	0	0	NONE	NO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:46.599323261	6.5922E-10	0	0	NONE	NO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:47.221457520	6.6452E-10	0	0	NONE	NO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:47.599362196	6.6452E-10	0	0	NONE	NO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:48.021942621	-6.1156E-7	0	0	MAJOR	LOLO_ALARM	-1.0003E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:48.599499938	-6.1156E-7	0	0	MAJOR	LOLO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:49.599693832	-6.1156E-7	0	0	MAJOR	LOLO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:50.099848978	-6.1156E-7	0	0	MAJOR	LOLO_ALARM	-9.9997E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:50.623789136	8.0744E-10	0	0	NONE	NO_ALARM	-9.9997E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:51.099963393	8.0744E-10	0	0	NONE	NO_ALARM	-9.9999E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:51.624328880	7.7549E-10	0	0	NONE	NO_ALARM	-9.9999E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:52.100148154	7.7549E-10	0	0	NONE	NO_ALARM	-9.9999E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:52.625111894	7.6321E-10	0	0	NONE	NO_ALARM	-9.9999E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:53.100593341	7.6321E-10	0	0	NONE	NO_ALARM	-9.9999E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:53.225428215	7.6687E-10	0	0	NONE	NO_ALARM	-9.9999E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:53.600310377	7.6687E-10	0	0	NONE	NO_ALARM	-9.9999E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:54.026143288	7.5585E-10	0	0	NONE	NO_ALARM	-9.9999E1	0	0	NONE	NO_ALARM
2017/02/10 10:50:54.100799964	7.5585E-10	0	0	NONE	NO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:55.026424370	7.4957E-10	0	0	NONE	NO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:55.600863655	7.4957E-10	0	0	NONE	NO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:55.826915860	7.5027E-10	0	0	NONE	NO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:56.601273949	7.5027E-10	0	0	NONE	NO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:56.627715288	7.7086E-10	0	0	NONE	NO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:57.628478138	7.8088E-10	0	0	NONE	NO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:58.101522112	7.8088E-10	0	0	NONE	NO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:58.428893749	8.2583E-10	0	0	NONE	NO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:58.601485834	8.2583E-10	0	0	NONE	NO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:59.229725427	7.8740E-10	0	0	NONE	NO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:50:59.601613268	7.8740E-10	0	0	NONE	NO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:51:00.230332161	7.5990E-10	0	0	NONE	NO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
2017/02/10 10:51:00.601974803	7.5990E-10	0	0	NONE	NO_ALARM	-1.0000E2	0	0	NONE	NO_ALARM
